state,postcode,NMI_Bus_res,Sum of Num_DER_Connections,Sum of Installed_DER_capacity_kVA,Sum of Solar_Connections,Sum of Solar_capacity_kVA,Sum of Battery_Connections,Sum of Battery_capacity_kVA,Sum of Battery_Storage_kVAh,Sum of Num_Other_Connections,Sum of Installed_OtherDER_capacity_kVA
NSW,2827,RESIDENTIAL,491,1949.1,491,1939.1,1,10.0,27.0,0,0.0
NSW,2828,RESIDENTIAL,86,418.9,86,418.9,0,0.0,0.0,0,0.0
NSW,2829,BUSINESS,31,349.0,31,349.0,0,0.0,0.0,0,0.0
NSW,2829,RESIDENTIAL,390,1624.0,390,1624.0,0,0.0,0.0,0,0.0
NSW,2830,BUSINESS,276,4328.1,276,4328.1,0,0.0,0.0,0,0.0
NSW,2830,RESIDENTIAL,6185,21311.7,6185,21225.0,19,86.7,171.0,0,0.0
NSW,2831,BUSINESS,10,117.4,10,117.4,0,0.0,0.0,0,0.0
NSW,2831,RESIDENTIAL,333,1477.0,333,1472.0,1,5.0,19.0,0,0.0
NSW,2832,BUSINESS,22,222.5,22,222.5,0,0.0,0.0,0,0.0
NSW,2832,RESIDENTIAL,314,1280.3,314,1272.3,1,8.0,19.0,0,0.0
NSW,2833,RESIDENTIAL,80,338.1,80,338.1,0,0.0,0.0,0,0.0
NSW,2834,BUSINESS,38,198.4,38,198.4,0,0.0,0.0,0,0.0
NSW,2834,RESIDENTIAL,327,926.8,327,926.8,0,0.0,0.0,0,0.0
NSW,2835,BUSINESS,26,284.1,26,279.1,1,5.0,6.0,0,0.0
NSW,2835,RESIDENTIAL,581,2318.7,580,2297.7,4,21.0,80.0,0,0.0
NSW,2836,BUSINESS,20,127.1,20,127.1,0,0.0,0.0,0,0.0
NSW,2836,RESIDENTIAL,92,430.5,92,430.5,0,0.0,0.0,0,0.0
NSW,2839,RESIDENTIAL,126,549.0,126,549.0,0,0.0,0.0,0,0.0
NSW,2840,BUSINESS,34,323.2,34,323.2,0,0.0,0.0,0,0.0
NSW,2840,RESIDENTIAL,370,1779.6,370,1779.6,0,0.0,0.0,0,0.0
NSW,2842,RESIDENTIAL,105,409.4,105,409.4,0,0.0,0.0,0,0.0
NSW,2843,BUSINESS,21,203.4,21,203.4,0,0.0,0.0,0,0.0
NSW,2843,RESIDENTIAL,115,555.7,115,537.7,3,18.0,40.0,0,0.0
NSW,2844,BUSINESS,13,124.8,13,124.8,0,0.0,0.0,0,0.0
NSW,2844,RESIDENTIAL,158,663.7,158,653.7,2,10.0,19.0,0,0.0
NSW,2845,RESIDENTIAL,125,605.9,125,605.9,0,0.0,0.0,0,0.0
NSW,2846,RESIDENTIAL,32,173.3,32,173.3,0,0.0,0.0,0,0.0
NSW,2847,RESIDENTIAL,212,1170.8,212,1170.8,0,0.0,0.0,0,0.0
NSW,2848,BUSINESS,13,116.0,13,116.0,0,0.0,0.0,0,0.0
NSW,2848,RESIDENTIAL,109,567.3,108,562.3,0,0.0,0.0,1,5.0
NSW,2849,RESIDENTIAL,122,732.99,122,732.99,0,0.0,0.0,0,0.0
NSW,2850,BUSINESS,110,1838.2,110,1828.2,2,10.0,54.0,0,0.0
NSW,2850,RESIDENTIAL,1512,7863.1,1510,7747.5,23,111.0,225.0,0,0.0
NSW,2852,BUSINESS,33,426.3,33,426.3,0,0.0,0.0,0,0.0
NSW,2852,RESIDENTIAL,293,1381.0,293,1357.0,5,24.0,46.0,0,0.0
NSW,2864,RESIDENTIAL,101,498.9,101,493.9,1,5.0,6.0,0,0.0
NSW,2865,BUSINESS,11,135.3,11,135.3,0,0.0,0.0,0,0.0
NSW,2865,RESIDENTIAL,152,605.8,152,600.8,1,5.0,5.0,0,0.0
NSW,2866,BUSINESS,17,207.8,17,207.8,0,0.0,0.0,0,0.0
NSW,2866,RESIDENTIAL,276,1346.5,275,1334.5,4,11.0,33.0,0,0.0
NSW,2867,RESIDENTIAL,86,504.9,86,504.9,0,0.0,0.0,0,0.0
NSW,2868,RESIDENTIAL,71,331.6,71,324.6,2,7.0,23.0,0,0.0
NSW,2869,BUSINESS,18,272.8,18,272.8,0,0.0,0.0,0,0.0
NSW,2869,RESIDENTIAL,181,761.9,181,756.9,1,5.0,5.0,0,0.0
NSW,2870,BUSINESS,96,1289.1,96,1289.1,0,0.0,0.0,0,0.0
NSW,2870,RESIDENTIAL,1156,5601.7,1156,5592.7,2,9.0,23.0,0,0.0
NSW,2871,BUSINESS,61,1040.5,61,1040.5,0,0.0,0.0,0,0.0
NSW,2871,RESIDENTIAL,679,3343.3,679,3333.3,2,10.0,39.0,0,0.0
NSW,2873,BUSINESS,14,134.7,14,134.7,0,0.0,0.0,0,0.0
NSW,2873,RESIDENTIAL,109,495.4,109,495.4,0,0.0,0.0,0,0.0
NSW,2874,RESIDENTIAL,61,248.4,61,248.4,0,0.0,0.0,0,0.0
NSW,2875,RESIDENTIAL,102,518.7,102,518.7,0,0.0,0.0,0,0.0
NSW,2876,RESIDENTIAL,47,223.6,47,223.6,0,0.0,0.0,0,0.0
NSW,2877,BUSINESS,39,726.3,39,726.3,0,0.0,0.0,0,0.0
NSW,2877,RESIDENTIAL,436,2142.9,435,2138.9,1,4.0,6.0,0,0.0
NSW,2878,RESIDENTIAL,27,144.1,27,144.1,0,0.0,0.0,0,0.0
NSW,2879,RESIDENTIAL,131,492.6,131,488.3,1,4.3,1.0,0,0.0
NSW,2880,BUSINESS,167,2003.8,167,1993.8,1,10.0,14.0,0,0.0
NSW,2880,RESIDENTIAL,3120,9980.9,3120,9868.7,11,112.2,139.0,0,0.0
NSW,3585,RESIDENTIAL,18,93.5,18,93.5,0,0.0,0.0,0,0.0
NSW,3644,BUSINESS,15,329.4,15,329.4,0,0.0,0.0,0,0.0
NSW,3644,RESIDENTIAL,264,1254.9,264,1244.9,2,10.0,19.0,0,0.0
NSW,4383,RESIDENTIAL,29,102.9,29,102.9,0,0.0,0.0,0,0.0
QLD,4000,BUSINESS,55,5769.7,54,1319.7,0,0.0,0.0,1,4450.0
QLD,4000,RESIDENTIAL,194,924.7,190,864.7,10,60.0,93.6,0,0.0
QLD,4005,BUSINESS,32,1516.3,32,1516.3,0,0.0,0.0,0,0.0
QLD,4005,RESIDENTIAL,600,3421.78,597,3309.08,16,112.7,186.9,0,0.0
QLD,4006,BUSINESS,141,3428.6,141,3428.6,0,0.0,0.0,0,0.0
QLD,4006,RESIDENTIAL,183,1095.7,183,1061.1,4,34.6,59.7,0,0.0
QLD,4007,BUSINESS,50,1379.3,50,1379.3,0,0.0,0.0,0,0.0
QLD,4007,RESIDENTIAL,767,4530.56,761,4424.16,19,106.4,198.5,0,0.0
QLD,4008,BUSINESS,36,2374.3,36,2374.3,0,0.0,0.0,0,0.0
QLD,4008,RESIDENTIAL,31,126.3,31,126.3,0,0.0,0.0,0,0.0
QLD,4009,BUSINESS,51,6449.9,51,6449.9,0,0.0,0.0,0,0.0
QLD,4010,BUSINESS,39,794.1,39,794.1,0,0.0,0.0,0,0.0
QLD,4010,RESIDENTIAL,153,722.2,153,717.2,1,5.0,6.3,0,0.0
QLD,4011,BUSINESS,55,1041.2,55,1041.2,0,0.0,0.0,0,0.0
QLD,4011,RESIDENTIAL,1323,7355.96,1318,7209.96,24,146.0,337.8,0,0.0
QLD,4012,BUSINESS,56,714.0,56,714.0,0,0.0,0.0,0,0.0
QLD,4012,RESIDENTIAL,1954,9518.27,1953,9286.37,36,231.9,336.2,0,0.0
QLD,4013,BUSINESS,65,2222.6,65,2222.6,0,0.0,0.0,0,0.0
QLD,4013,RESIDENTIAL,476,2309.03,474,2236.43,11,72.7,113.3,0,0.0
QLD,4014,BUSINESS,113,2694.2,113,2694.2,0,0.0,0.0,0,0.0
QLD,4014,RESIDENTIAL,1939,9077.52,1939,8986.52,14,91.1,124.4,0,0.0
QLD,4017,BUSINESS,100,2118.9,100,2096.3,2,22.6,60.8,0,0.0
QLD,4017,,12,121.1,12,121.1,0,0.0,0.0,0,0.0
QLD,4017,RESIDENTIAL,5746,25499.09,5738,25179.99,53,319.2,507.1,0,0.0
QLD,4018,BUSINESS,25,1300.5,24,1295.5,1,5.0,14.0,0,0.0
QLD,4018,RESIDENTIAL,1753,7478.19,1752,7413.19,12,65.0,120.2,0,0.0
QLD,4019,BUSINESS,159,2416.86,159,2409.36,1,7.5,42.0,0,0.0
QLD,4019,RESIDENTIAL,2545,11393.7,2543,11242.3,18,151.5,159.6,0,0.0
QLD,4020,BUSINESS,71,898.5,71,884.7,2,13.8,14.6,0,0.0
QLD,4020,,19,123.7,19,123.7,0,0.0,0.0,0,0.0
QLD,4020,RESIDENTIAL,3452,17323.899,3442,17095.399,43,228.6,451.1,0,0.0
QLD,4021,BUSINESS,42,568.0,42,568.0,0,0.0,0.0,0,0.0
QLD,4021,RESIDENTIAL,1465,6085.83,1463,6032.43,10,53.4,87.1,0,0.0
QLD,4022,BUSINESS,22,973.1,22,973.1,0,0.0,0.0,0,0.0
QLD,4022,RESIDENTIAL,1120,4923.39,1119,4875.89,9,47.5,107.3,0,0.0
QLD,4030,BUSINESS,45,832.8,45,827.8,1,5.0,36.0,0,0.0
QLD,4030,RESIDENTIAL,1294,6675.925,1288,6521.125,27,154.9,304.1,0,0.0
QLD,4031,BUSINESS,54,1284.9,54,1284.9,0,0.0,0.0,0,0.0
QLD,4031,RESIDENTIAL,1298,6554.8,1292,6404.7,26,150.1,247.6,0,0.0
QLD,4032,BUSINESS,55,2030.0,55,2025.0,1,5.0,6.5,0,0.0
QLD,4032,RESIDENTIAL,1280,5971.5,1279,5892.5,16,79.0,166.3,0,0.0
QLD,4034,BUSINESS,183,4257.63,181,4243.03,3,14.6,37.9,0,0.0
QLD,4034,,12,172.6,12,172.6,0,0.0,0.0,0,0.0
QLD,4034,RESIDENTIAL,5955,26839.55,5948,26587.45,53,252.2,455.1,0,0.0
QLD,4035,BUSINESS,46,951.5,46,941.5,1,10.0,1.0,0,0.0
QLD,4035,,17,134.0,17,134.0,0,0.0,0.0,0,0.0
QLD,4035,RESIDENTIAL,4920,24667.139,4907,24363.439,59,304.1,649.7,0,0.0
QLD,4036,BUSINESS,18,929.7,18,929.7,0,0.0,0.0,0,0.0
QLD,4036,RESIDENTIAL,1139,5046.61,1138,5002.01,8,44.7,63.7,0,0.0
QLD,4037,RESIDENTIAL,1504,7667.28,1502,7600.08,12,67.2,114.6,0,0.0
QLD,4051,BUSINESS,105,2236.4,105,2126.5,2,109.9,409.5,0,0.0
QLD,4051,,14,186.3,14,186.3,0,0.0,0.0,0,0.0
QLD,4051,RESIDENTIAL,2772,14285.75,2762,13937.15,62,348.7,699.9,0,0.0
QLD,4053,BUSINESS,118,2485.9,118,2485.9,0,0.0,0.0,0,0.0
QLD,4053,,11,77.1,11,72.1,1,5.0,13.5,0,0.0
QLD,4053,RESIDENTIAL,5416,25126.61,5406,24794.01,64,328.6,613.8,0,0.0
QLD,4054,BUSINESS,19,338.2,19,338.2,0,0.0,0.0,0,0.0
QLD,4054,RESIDENTIAL,1921,8149.1,1920,8067.6,17,81.5,132.5,0,0.0
QLD,4055,BUSINESS,35,685.09,34,680.09,1,5.0,9.5,0,0.0
QLD,4055,RESIDENTIAL,3708,17802.415,3701,17538.015,51,264.4,509.4,0,0.0
QLD,4059,BUSINESS,51,1312.0,51,1310.0,1,2.0,1.0,0,0.0
QLD,4059,RESIDENTIAL,825,4017.4,822,3966.6,10,50.8,104.3,0,0.0
QLD,4060,BUSINESS,39,857.2,39,852.2,1,5.0,6.5,0,0.0
QLD,4060,RESIDENTIAL,1478,7741.42,1474,7537.42,30,204.1,299.1,0,0.0
QLD,4061,BUSINESS,32,669.0,32,669.0,0,0.0,0.0,0,0.0
QLD,4061,RESIDENTIAL,2609,12644.66,2600,12368.56,47,276.3,467.8,0,0.0
QLD,4064,BUSINESS,87,2504.084,87,2494.084,1,10.0,10.0,0,0.0
QLD,4064,RESIDENTIAL,910,5084.0,907,4909.5,28,174.7,323.9,0,0.0
QLD,4065,BUSINESS,25,335.9,25,335.9,0,0.0,0.0,0,0.0
QLD,4065,RESIDENTIAL,1166,6366.9,1163,6173.7,19,193.2,239.3,0,0.0
QLD,4066,BUSINESS,45,1306.5,45,1301.5,1,5.0,13.5,0,0.0
QLD,4066,RESIDENTIAL,988,5119.79,984,5003.59,22,116.5,261.9,0,0.0
QLD,4067,BUSINESS,19,767.96,18,267.96,1,500.0,2150.0,0,0.0
QLD,4067,RESIDENTIAL,566,3073.8,564,2967.8,11,106.0,120.0,0,0.0
QLD,4068,BUSINESS,47,1437.0,47,1437.0,0,0.0,0.0,0,0.0
QLD,4068,RESIDENTIAL,1900,10328.455,1887,10014.655,44,313.8,536.4,0,0.0
QLD,4069,BUSINESS,72,1914.2,72,1911.7,1,2.5,9.5,0,0.0
QLD,4069,RESIDENTIAL,5373,29767.179,5357,29027.779,99,739.5,1053.4,0,0.0
QLD,4070,BUSINESS,28,233.2,28,233.2,0,0.0,0.0,0,0.0
QLD,4070,RESIDENTIAL,2265,11743.14,2259,11576.24,29,166.9,284.3,0,0.0
QLD,4073,BUSINESS,75,1350.1,75,1350.1,0,0.0,0.0,0,0.0
QLD,4073,RESIDENTIAL,1612,7622.7,1610,7527.0,19,95.7,176.4,0,0.0
QLD,4074,BUSINESS,125,2996.0,125,2996.0,0,0.0,0.0,0,0.0
QLD,4074,RESIDENTIAL,4248,19423.09,4244,19225.09,38,198.0,346.3,0,0.0
QLD,4075,BUSINESS,89,4309.8,88,4304.8,1,5.0,11.0,0,0.0
QLD,4075,RESIDENTIAL,2950,14504.98,2945,14252.18,39,252.8,449.9,0,0.0
QLD,4076,BUSINESS,169,9560.0,168,8832.0,3,156.0,53.5,1,572.0
QLD,4076,RESIDENTIAL,639,2740.1,638,2703.1,8,37.0,58.6,0,0.0
QLD,4077,BUSINESS,117,3865.82,117,3860.82,1,5.0,18.6,0,0.0
QLD,4077,RESIDENTIAL,3776,16384.25,3771,16287.45,19,96.7,176.3,0,0.0
QLD,4078,BUSINESS,34,412.6,34,407.6,1,5.0,6.3,0,0.0
QLD,4078,RESIDENTIAL,4144,18490.999,4137,18307.399,36,183.9,350.0,0,0.0
QLD,4101,BUSINESS,107,2910.1,107,2885.1,1,25.0,13.5,0,0.0
QLD,4101,RESIDENTIAL,1049,4897.3,1042,4823.9,15,73.5,173.2,0,0.0
QLD,4102,BUSINESS,63,1268.0,63,1257.0,1,11.0,11.0,0,0.0
QLD,4102,RESIDENTIAL,482,2296.7,480,2266.7,6,30.0,59.1,0,0.0
QLD,4103,BUSINESS,34,421.8,33,416.8,1,5.0,10.0,0,0.0
QLD,4103,RESIDENTIAL,1223,5565.239,1221,5454.239,20,111.1,163.9,0,0.0
QLD,4104,BUSINESS,20,379.9,20,379.9,0,0.0,0.0,0,0.0
QLD,4104,RESIDENTIAL,580,3144.1,578,3043.4,14,100.7,175.8,0,0.0
QLD,4105,BUSINESS,78,1419.9,78,1419.9,0,0.0,0.0,0,0.0
QLD,4105,RESIDENTIAL,1370,6373.09,1370,6263.09,21,110.0,162.6,0,0.0
QLD,4106,BUSINESS,109,4805.9,109,4805.9,0,0.0,0.0,0,0.0
QLD,4106,RESIDENTIAL,234,1224.7,234,1224.7,0,0.0,0.0,0,0.0
QLD,4107,BUSINESS,76,1984.9,76,1974.9,1,10.0,19.0,0,0.0
QLD,4107,RESIDENTIAL,936,4553.4,933,4478.8,14,74.6,126.8,0,0.0
QLD,4108,BUSINESS,205,3547.135,205,3517.135,1,30.0,6.5,0,0.0
QLD,4108,RESIDENTIAL,765,3536.0,765,3492.9,9,43.1,89.5,0,0.0
QLD,4109,BUSINESS,100,2186.8,100,2186.8,0,0.0,0.0,0,0.0
QLD,4109,RESIDENTIAL,5930,25335.8,5925,25230.3,24,105.6,229.1,0,0.0
QLD,4110,BUSINESS,236,11174.0,236,11154.5,3,19.5,25.7,0,0.0
QLD,4110,,44,320.9,44,320.9,0,0.0,0.0,0,0.0
QLD,4110,RESIDENTIAL,2577,14909.0,2570,14732.5,22,176.5,249.6,0,0.0
QLD,4111,RESIDENTIAL,116,523.8,116,518.8,1,5.0,4.8,0,0.0
QLD,4112,BUSINESS,16,141.0,16,141.0,0,0.0,0.0,0,0.0
QLD,4112,RESIDENTIAL,1463,6767.17,1462,6742.17,5,25.0,56.0,0,0.0
QLD,4113,BUSINESS,79,2886.3,79,2881.3,1,5.0,20.0,0,0.0
QLD,4113,RESIDENTIAL,4118,17394.37,4116,17285.57,18,108.8,195.5,0,0.0
QLD,4114,BUSINESS,129,4099.7,128,3211.7,0,0.0,0.0,1,888.0
QLD,4114,RESIDENTIAL,2515,10322.3,2513,10257.9,11,64.3,103.8,0,0.0
QLD,4115,BUSINESS,30,852.9,30,852.9,0,0.0,0.0,0,0.0
QLD,4115,RESIDENTIAL,3441,15707.399,3438,15599.599,20,108.1,209.0,0,0.0
QLD,4116,BUSINESS,54,1885.0,54,1885.0,0,0.0,0.0,0,0.0
QLD,4116,RESIDENTIAL,4435,19814.2,4431,19732.7,16,81.5,173.7,0,0.0
QLD,4117,BUSINESS,38,2084.9,38,2084.6,1,0.3,70.0,0,0.0
QLD,4117,RESIDENTIAL,305,1646.4,305,1636.4,2,10.0,23.0,0,0.0
QLD,4118,BUSINESS,93,1923.0,93,1923.0,0,0.0,0.0,0,0.0
QLD,4118,,12,106.7,12,106.7,0,0.0,0.0,0,0.0
QLD,4118,RESIDENTIAL,5214,24596.14,5212,24442.04,28,154.0,254.0,0,0.0
QLD,4119,BUSINESS,115,2631.1,115,2626.5,1,4.6,38.0,0,0.0
QLD,4119,RESIDENTIAL,1143,5559.6,1141,5479.2,14,80.4,153.6,0,0.0
QLD,4120,BUSINESS,41,600.6,41,590.8,1,9.8,9.8,0,0.0
QLD,4120,RESIDENTIAL,623,3014.0,623,2980.6,6,33.4,62.9,0,0.0
QLD,4121,BUSINESS,54,769.7,54,769.7,0,0.0,0.0,0,0.0
QLD,4121,RESIDENTIAL,3031,15076.249,3021,14804.549,54,271.6,497.6,0,0.0
QLD,4122,BUSINESS,137,3081.7,136,3064.7,2,17.0,26.0,0,0.0
QLD,4122,RESIDENTIAL,5338,23702.469,5335,23505.969,37,196.6,374.5,0,0.0
QLD,4123,BUSINESS,66,1079.9,65,1069.9,2,10.0,22.5,0,0.0
QLD,4123,,22,135.9,22,135.9,0,0.0,0.0,0,0.0
QLD,4123,RESIDENTIAL,3902,19862.09,3893,19650.29,38,211.8,407.3,0,0.0
QLD,4124,BUSINESS,56,765.6,56,765.6,0,0.0,0.0,0,0.0
QLD,4124,,52,355.7,52,355.7,0,0.0,0.0,0,0.0
QLD,4124,RESIDENTIAL,4365,26327.64,4354,26023.24,43,304.5,467.8,0,0.0
QLD,4125,BUSINESS,45,615.6,45,615.6,0,0.0,0.0,0,0.0
QLD,4125,,21,137.3,21,132.3,1,5.0,6.4,0,0.0
QLD,4125,RESIDENTIAL,1644,9228.5,1641,9169.5,12,59.0,126.6,0,0.0
QLD,4127,BUSINESS,222,5097.1,222,5049.6,2,47.5,54.5,0,0.0
QLD,4127,RESIDENTIAL,3620,16192.86,3617,16113.36,17,79.6,167.5,0,0.0
QLD,4128,BUSINESS,30,357.8,30,357.8,0,0.0,0.0,0,0.0
QLD,4128,RESIDENTIAL,2905,13815.29,2903,13641.29,27,174.0,254.2,0,0.0
QLD,4129,BUSINESS,96,3143.0,96,3143.0,0,0.0,0.0,0,0.0
QLD,4129,RESIDENTIAL,1057,4971.7,1056,4917.2,11,54.6,100.1,0,0.0
QLD,4130,BUSINESS,15,143.4,15,143.4,0,0.0,0.0,0,0.0
QLD,4130,RESIDENTIAL,1647,8845.32,1645,8703.92,19,141.3,207.8,0,0.0
QLD,4131,BUSINESS,65,1382.7,65,1382.7,0,0.0,0.0,0,0.0
QLD,4131,RESIDENTIAL,1256,5574.23,1255,5515.73,10,58.5,103.8,0,0.0
QLD,4132,BUSINESS,68,2015.1,67,2010.1,1,5.0,13.0,0,0.0
QLD,4132,RESIDENTIAL,3199,13818.4,3198,13768.9,9,45.6,84.9,0,0.0
QLD,4133,BUSINESS,79,1378.3,79,1373.3,1,5.0,13.5,0,0.0
QLD,4133,,37,228.0,37,228.0,0,0.0,0.0,0,0.0
QLD,4133,RESIDENTIAL,2920,14388.3,2916,14236.3,28,152.0,264.9,0,0.0
QLD,4151,BUSINESS,61,1200.5,61,1200.5,0,0.0,0.0,0,0.0
QLD,4151,RESIDENTIAL,1330,7026.94,1323,6883.04,28,144.9,340.6,0,0.0
QLD,4152,BUSINESS,86,1325.8,86,1325.8,0,0.0,0.0,0,0.0
QLD,4152,RESIDENTIAL,6110,29684.53,6102,29324.23,70,360.4,667.5,0,0.0
QLD,4153,RESIDENTIAL,750,4001.6,749,3930.8,7,70.8,58.0,0,0.0
QLD,4154,BUSINESS,30,683.2,30,673.2,1,10.0,32.0,0,0.0
QLD,4154,RESIDENTIAL,1920,10303.58,1918,10147.78,30,155.9,374.7,0,0.0
QLD,4155,BUSINESS,13,298.4,13,298.4,0,0.0,0.0,0,0.0
QLD,4155,RESIDENTIAL,291,2078.4,289,2047.8,7,30.6,83.7,0,0.0
QLD,4156,BUSINESS,11,73.2,11,73.2,0,0.0,0.0,0,0.0
QLD,4156,RESIDENTIAL,637,3579.9,633,3505.3,8,74.5,136.9,0,0.0
QLD,4157,BUSINESS,164,3610.95,163,3106.65,2,504.3,1406.5,0,0.0
QLD,4157,RESIDENTIAL,3314,15263.8,3308,15102.8,28,147.1,244.1,0,0.0
QLD,4158,RESIDENTIAL,532,2353.26,531,2318.26,6,35.0,81.9,0,0.0
QLD,4159,BUSINESS,26,855.1,26,855.1,0,0.0,0.0,0,0.0
QLD,4159,RESIDENTIAL,2705,12124.3,2702,12032.3,17,92.1,177.8,0,0.0
QLD,4160,BUSINESS,38,616.76,38,616.76,0,0.0,0.0,0,0.0
QLD,4160,RESIDENTIAL,3488,15985.1,3483,15812.1,26,173.0,259.3,0,0.0
QLD,4161,BUSINESS,24,447.0,24,447.0,0,0.0,0.0,0,0.0
QLD,4161,RESIDENTIAL,2927,12831.799,2924,12706.299,22,125.4,185.2,0,0.0
QLD,4163,BUSINESS,97,1977.98,97,1967.98,2,10.0,23.5,0,0.0
QLD,4163,RESIDENTIAL,2326,11144.499,2320,11035.899,21,108.6,209.6,0,0.0
QLD,4164,BUSINESS,42,732.5,42,732.5,0,0.0,0.0,0,0.0
QLD,4164,RESIDENTIAL,3111,15947.06,3101,15752.96,37,194.0,323.9,0,0.0
QLD,4165,BUSINESS,85,1778.5,85,1768.5,2,10.0,26.5,0,0.0
QLD,4165,RESIDENTIAL,7240,33539.27,7229,33110.97,78,429.5,825.6,0,0.0
QLD,4169,BUSINESS,63,1228.4,63,1183.4,1,45.0,121.5,0,0.0
QLD,4169,RESIDENTIAL,550,2852.2,549,2787.1,13,65.1,143.3,0,0.0
QLD,4170,BUSINESS,120,2914.4,120,2909.4,1,5.0,10.0,0,0.0
QLD,4170,,18,127.5,18,127.5,0,0.0,0.0,0,0.0
QLD,4170,RESIDENTIAL,2550,13471.5,2544,13197.1,49,275.4,457.1,0,0.0
QLD,4171,BUSINESS,53,1006.6,53,1006.6,0,0.0,0.0,0,0.0
QLD,4171,RESIDENTIAL,1668,9395.26,1663,9129.76,41,265.6,489.3,0,0.0
QLD,4172,BUSINESS,84,2145.0,84,2145.0,0,0.0,0.0,0,0.0
QLD,4172,RESIDENTIAL,569,2687.4,568,2659.4,6,28.0,63.4,0,0.0
QLD,4173,BUSINESS,96,1787.0,96,1787.0,0,0.0,0.0,0,0.0
QLD,4173,RESIDENTIAL,1276,5500.2,1275,5456.4,9,43.7,83.7,0,0.0
QLD,4174,BUSINESS,29,1186.0,29,1186.0,0,0.0,0.0,0,0.0
QLD,4174,RESIDENTIAL,469,2312.7,468,2297.7,3,15.0,32.5,0,0.0
QLD,4178,BUSINESS,128,3357.127,128,3357.127,0,0.0,0.0,0,0.0
QLD,4178,RESIDENTIAL,3494,15566.55,3489,15386.95,35,179.7,331.5,0,0.0
QLD,4179,BUSINESS,38,1005.0,38,1005.0,0,0.0,0.0,0,0.0
QLD,4179,RESIDENTIAL,2923,13388.4,2918,13183.1,38,205.3,344.5,0,0.0
QLD,4183,BUSINESS,33,384.0,33,384.0,0,0.0,0.0,0,0.0
QLD,4183,RESIDENTIAL,454,1892.0,454,1854.6,6,37.5,75.3,0,0.0
QLD,4184,BUSINESS,26,346.8,26,346.8,0,0.0,0.0,0,0.0
QLD,4184,RESIDENTIAL,2185,9479.9,2181,9138.9,42,341.0,440.7,0,0.0
QLD,4205,BUSINESS,27,815.3,27,815.3,0,0.0,0.0,0,0.0
QLD,4205,RESIDENTIAL,1041,4286.0,1041,4276.4,2,9.6,13.1,0,0.0
QLD,4207,BUSINESS,474,15039.9,474,15012.4,5,27.5,73.0,0,0.0
QLD,4207,,42,397.9,42,397.9,0,0.0,0.0,0,0.0
QLD,4207,RESIDENTIAL,9401,47636.77,9381,47137.67,92,499.4,949.8,0,0.0
QLD,4208,BUSINESS,128,2666.7,126,2622.5,5,44.2,76.9,0,0.0
QLD,4208,,22,153.9,22,153.9,0,0.0,0.0,0,0.0
QLD,4208,RESIDENTIAL,4063,22186.43,4055,21954.93,44,231.5,469.2,0,0.0
QLD,4209,BUSINESS,172,7271.9,172,7150.6,6,121.4,101.4,0,0.0
QLD,4209,,69,571.6,69,566.6,1,5.0,13.5,0,0.0
QLD,4209,RESIDENTIAL,8488,48538.74,8477,47726.74,146,812.3,1724.7,0,0.0
QLD,4210,BUSINESS,50,1334.2,50,1334.2,0,0.0,0.0,0,0.0
QLD,4210,RESIDENTIAL,4092,22358.439,4085,22161.339,34,197.2,347.1,0,0.0
QLD,4211,BUSINESS,269,6134.29,269,6093.19,4,41.1,48.4,0,0.0
QLD,4211,RESIDENTIAL,9672,47723.85,9657,47218.05,84,505.8,887.8,0,0.0
QLD,4212,BUSINESS,114,2541.0,114,2536.0,1,5.0,7.1,0,0.0
QLD,4212,,25,170.8,25,170.8,0,0.0,0.0,0,0.0
QLD,4212,RESIDENTIAL,5784,32784.88,5772,32240.78,81,544.1,1047.4,0,0.0
QLD,4213,BUSINESS,96,1614.9,96,1609.9,1,5.0,9.5,0,0.0
QLD,4213,RESIDENTIAL,5215,27762.45,5208,27218.65,80,543.8,875.4,0,0.0
QLD,4214,BUSINESS,444,9112.8,441,9079.8,3,33.0,78.0,0,0.0
QLD,4214,RESIDENTIAL,5906,27397.66,5902,27100.76,59,297.0,624.6,0,0.0
QLD,4215,BUSINESS,250,5106.8,250,5097.6,1,9.2,13.0,0,0.0
QLD,4215,RESIDENTIAL,3363,15241.2,3357,15073.6,30,167.6,307.1,0,0.0
QLD,4216,BUSINESS,126,3969.7,126,3964.7,1,5.0,27.0,0,0.0
QLD,4216,RESIDENTIAL,5012,24292.7,5005,23977.2,35,315.6,543.9,0,0.0
QLD,4217,BUSINESS,79,2037.9,79,2028.7,2,9.2,13.0,0,0.0
QLD,4217,RESIDENTIAL,3021,17526.55,3013,17132.75,45,394.0,590.8,0,0.0
QLD,4218,BUSINESS,71,1708.7,70,1692.7,2,16.0,97.5,0,0.0
QLD,4218,RESIDENTIAL,3605,18813.82,3597,18585.62,39,228.2,447.5,0,0.0
QLD,4220,BUSINESS,452,9074.8,451,9064.8,2,10.0,27.5,0,0.0
QLD,4220,RESIDENTIAL,3821,17851.8,3817,17658.5,30,193.4,321.0,0,0.0
QLD,4221,BUSINESS,48,922.8,48,922.8,0,0.0,0.0,0,0.0
QLD,4221,RESIDENTIAL,3993,18061.76,3990,17877.36,35,184.4,329.9,0,0.0
QLD,4223,BUSINESS,141,1724.9,140,1668.9,2,56.0,11.0,0,0.0
